,ANO_PROCEDIMENTO,ID_ARQUIVO,ID_LICITACAO,NOME_ARQUIVO
3781,2023,747409,782243,ATA JULGAMENTO 007OK.pdf
3782,2023,747412,782243,ATA SRP  PE 007.pdf
3783,2023,747413,782243,ATA JULGAMENTO 007OK.pdf
3784,2023,747415,793039,6-EDITAL_PE_0272023_PMMH.pdf
3785,2023,747419,793071,EDITAL DE LICITAÇÃO - PE 027 - CÓPIAS E IMPRESSÕES (1).pdf
3786,2023,747429,792437,Pregão Eletronico n. 012 - madeira.pdf
3787,2023,747434,750504,ATA 001 OK.pdf
3788,2023,747435,750504,ATA SRP 001.pdf
3789,2023,747450,792722,RERIFICAÇÃO DATA DE LICITAÇÃO TP 001_202331032023.pdf
3790,2023,747469,793020,Edital PE 019-2023.pdf
3791,2023,747476,793037,6-EDITAL_PE_0262023_PMMH.pdf
3792,2023,747501,793054,10 EDITAL RECAPAGEM_ _ OK.pdf
3793,2023,747525,782324,AtaSessaoDisputa_Parte1-1_20230324125837592.pdf
3794,2023,747526,782324,PropostasProcesso_d01b7b45-be39-4aa7-a4bf-6620e36b8710.pdf
3795,2023,747527,782324,AtaSessaoAdjudicacao_Parte1-1_20230327093133106.pdf
3796,2023,747400,793106,EDITAL PREGÃO ELETRONICO - PE 004.2023 - NSR.pdf
3798,2023,747414,792936,6-EDITAL_PE_0252023_PMMH.pdf
3799,2023,747432,792436,Pregão Eletronico n. 011 - gás de cozinha.pdf
3800,2023,747465,793121,EDITAL REF PREG ELET 012-2023 AQUISIÇÃO DE PRODUTOS DE HIGIENE E LIMPEZA - OK.pdf
3802,2023,747471,793123,PP 001 - Locação de veículos.pdf
3803,2023,747472,793123,PP 001 - TR.pdf
3806,2023,747489,793055,11 EDITAL MÓVEIS_ _ OK.pdf
3807,2023,747531,782110,ATA DE REGISTRO DE PREÇOS- PE 015.2023 fabio leal (1).pdf
3808,2023,747532,782110,ATA DE REGISTRO DE PREÇOS- PE 015.2023 josué elias (1).pdf
3809,2023,747545,793153,Edital de Licitação - PMAA - PE 003 2023 - Pneus.pdf
3810,2023,747556,793155,EDITAL - lict. TP - 003_2023 - passagem molhada.pdf
3811,2023,747557,793155,Conv 919832-21-Passagem Molhada-Milton Brandão-Licitação (1).zip
3812,2023,747560,761018,ATA_LICITACAO_PORTUGUES_986683.pdf
3813,2023,747563,792485,PARECER.PE33.pdf
3814,2023,747602,771914,1. EDITAL C. 001-2023 MOBILIDADE TD - 02 - REPUBLICAÇÃO (1).pdf
3815,2023,747609,771914,drive-download-20230403T141158Z-001.zip
3816,2023,747648,793170,PE008-2023-EDITAL.pdf
3820,2023,747663,793172,05. EDITAL.pdf
3821,2023,747664,793172,05. EDITAL.pdf
3822,2023,747666,771995,CERTIDAO MUNIC DENES VENC 25 06 2023 - ENVIADA APÓS RECURSO.pdf
3823,2023,747667,771995,CONTRA RAZÕES.pdf
3825,2023,747669,771995,RAZÕES DO RECURSO PE 02 2023 - ABRIL TOUR.pdf
3826,2023,747723,771812,ATA DE ABERTURA E JULGAMENTO.pdf
3827,2023,747724,771812,ATA DE SRP 008.2023 - PE 005.2023.pdf
3828,2023,747725,771812,EXTRATO PARCIAL DA ATA DE SRP 008.2023 - PE 005.2023 - DOM.pdf
3829,2023,747737,771814,ATA DE ABERTURA E JULGAMENTO.pdf
3830,2023,747738,771814,ATA DE SRP 010.2023.pdf
3831,2023,747739,771814,EXTRATO PARCIAL DA ATA DE SRP 010.2023 - DOM.pdf
3832,2023,747740,793187,Edital CP 002 psicopedagogo.pdf
3833,2023,747741,793187,Baixa Grande - Marcos Parente 01042023.pdf
3834,2023,747753,793189,EDITAL CONCORRENCIA 001-2023- ok.pdf
3840,2023,747759,793189,UNIFILAR.pdf
3841,2023,747763,793189,platas e documentos educação.pdf
3842,2023,747764,793189,MEMORIAL CALCULO.PROJ ESTRUTURAL.pdf ok.pdf
3843,2023,747765,793189,Memorial Descritivo educação.pdf
3844,2023,661946,676169,PA_072_2022_PP_009_2022_PALCO_EDITAL.pdf
3846,2023,661948,676169,DIÁRIO DA UNIÃO.pdf
3847,2023,661949,676169,DM_4611_131_Cristino_Castro_Licitacao_PP_009-22_Resumo_Edital_pag_263.pdf
3848,2023,661950,676169,JORNAL O DIA.pdf
3849,2023,662239,676169,PA_072_2022_PP_011_2022_PALCO_EDITAL.pdf
3851,2023,662244,676169,TERMO DE RETIFICAÇÃO_PA_072_2022_PP_011_2022_PALCO_DOM.pdf
3852,2023,712784,750371,PE 003.2023 - poda e capina.pdf
3853,2023,712786,750371,"CAPINA, PODA E CAIÇÃO COMPLETO.pdf"
3854,2023,712787,750371,MEMORIAL DESCRITIVO.pdf
3855,2023,713299,750354,Edital PE 001-2023 (2).pdf
3856,2023,712914,750388,Edital - PE 002.2023.pdf
3857,2023,712980,750403,Edital PE 003-2023.pdf
3858,2023,712990,750405,corrig.-Edital-Pregão Eletrônico nº 001-2023-Fornec. de mat. permanent.-p. 2023-PMP .pdf
3859,2023,713099,750422,EDITAL PP 0003 23 material de higiene.pdf
3861,2023,713148,750437,Edital - PE 005.2023.pdf
3862,2023,713200,750454,Edital PE 001-2023.pdf
3863,2023,713272,750405,corrig.-T. de Ref.-Pregão Eletrônico nº 001-2023- Fornec. de equipamentos permanentes e de informatica.pdf
3864,2023,713276,750471,EDITAL_PE_001-2023.pdf
3866,2023,713287,750473,CARTA CONVITE N0012023-RECUPERAÇÃO DE PREDIO PARA ABRIGAR OS SERVIÇOS DA SEMASC - PA0032023.pdf
3869,2023,713354,750486,Tomada de Prec¸os nº 002-2023 - Edital.pdf
3870,2023,713355,750486,Art.rar
3871,2023,713356,750486,DESENHOS.rar
3872,2023,713357,750486,licença Ambiental.rar
3873,2023,713358,750486,Memorial e Especificações.rar
3874,2023,713359,750486,Orçamento.rar
3875,2023,713413,750488,MINUTA - P.E Nº 02-2023 - Tablets - ASSINADO.pdf
3876,2023,713432,750503,EDITAL TP 001_2023 - PAVIMENTAÇÃO.pdf
3877,2023,713433,750503,ORÇAMENTO PAVIMENTAÇÃO ONERADO.pdf
3878,2023,713434,750503,PI 04-2022 Relatório Sintético de Encargos Sociais.pdf
3879,2023,713435,750503,indice-de-reajustamento-de-obras-rodoviarias-jun-2022.pdf
3880,2023,713436,750503,INDICESDEREAJ.DEOBRASROD.2014.pdf
3881,2023,713437,750503,MILTON BRANDÃO-919974-21..pdf
3882,2023,713442,750505,Edital PE 006-2023.pdf
3883,2023,713546,750520,EDITAL PDF.pdf
3889,2023,713592,750490,Edital PE 002-2023 - 10520-02 - Palco - som - estrtura_000582.pdf
3891,2023,747151,792801,11-EDITAL REPUBLICADO PREGÃO ELETRÔNICO-SRP  005_2023_SERVIÇOS FUNERARIO.pdf
3892,2023,747156,793044,Edital PE 008.2023.pdf
3893,2023,747167,792990,Edital PE 023-2023.pdf
3894,2023,747171,793051,EDITAL PREGA~O 004 2023 MAT. GRA´FICO.pdf
3896,2023,747176,793058,Edital Pregão Eletrônico 017.pdf
3897,2023,747207,761863,Ata - PE 001.2023.pdf
3898,2023,747217,793069,EDITAL PREGÃO  ELETRÔNICO 008-2023 - aquisição material de expediente.pdf
3899,2023,747227,792533,EDITAL PREGÃO 008-2023 - GENEROS ALIMENTICIOS E MATERIAL DE LIMPEZA.pdf
3901,2023,747245,793076,Edital PE 003.2023.pdf
3902,2023,747297,793083,PE 50-2023 edital.pdf
3904,2023,747299,793083,Prefeitura Municipal de Parnaíba - O DIA - 31-03-2023.pdf
3905,2023,747311,772177,ATA PREGÃO PRESENCIAL Nº 01.2023.pdf
3906,2023,747314,782219,ATA PE 013-2023.pdf
3907,2023,747316,761213,66985_Ata.pdf
3908,2023,747344,793094,PE 008.2023 - gêneros alimentícios.pdf
3910,2023,747380,793101,TERMO DE REFERENCIA.pdf
3911,2023,747381,793101,EDITAL 05 EXPEDIENTE.pdf
3912,2023,747405,793108,EDITAL TOMADA DE PREÇOS 001-2023 - ALTOS - PI.pdf
3913,2023,747407,793108,MODESTINA MONTE.rar
3914,2023,747430,793033,errata.pdf
3915,2023,747433,793033,TABELA INFORMATIVA .pdf
3916,2023,747492,792890,EDITAL PE 024 - MANUTENÇÃO DE IMPRESSORAS .pdf
3918,2023,747494,793126,PE 018.2023 - material esportivo.pdf
3919,2023,747505,793133,Edital PE 031-2023.pdf
3920,2023,747508,792926,11 EDITAL PAVIMENTÇÃO CAIXA_ _ OK.pdf
3921,2023,747533,782180,ATA DE REGISTRO DE PREÇOS- PE 016.2023 (1).pdf
3922,2023,747541,793151,"Edital de Licitação - PMMA - PE 005 2023 - Expediente, Limpeza e Utensílios.pdf"
3923,2023,747565,793094,PE 006.2023 - Generos Alimenticios pereciveis  ok.pdf
3924,2023,747567,793094,PE 008.2023 - gêneros alimentíciosok.pdf
3925,2023,747569,793094,PE 008.2023 - gêneros alimentíciosok..pdf
3926,2023,747574,793158,Tomada de Prec¸os nº 002-2023 - Edital .pdf
3927,2023,747575,793158,ROC¸ADO MANUAL 2023.CNPI.pdf
3928,2023,747617,771916,EDITAL 003-2023.pdf
3929,2023,747618,771916,drive-download-20230403T145433Z-001.zip
3930,2023,747652,793169,Edital Pregão Presencial 001-2023 LAVA RÁPIDO.pdf
3932,2023,747672,793176,"EDITAL PREGÃO ELETRÔNICO 003-2023 GENEROS, HIG E LIMP.pdf"
3933,2023,747673,793176,TERMO DE REFERÊNCIA 003-2023 GENEROS.pdf
3934,2023,747691,760545,Ata do Leilão nº 0012023 Guaribas Pi.pdf
3935,2023,747701,793183,Edital PE 002-2023.pdf
3936,2023,747726,771827,AtaTotal_223245.pdf
3938,2023,747795,792397,RELATÓRIO CAÇAMBA MENSAL COM COMBUSTÍVEL OK.pdf
3940,2023,747798,793201,PE 009_2023.pdf
3941,2023,747799,793176,"EDITAL PREGÃO ELETRÔNICO 003-2023 GENEROS, HIG E LIMP.pdf"
3942,2023,747802,793201,PE 009_2023 Ok.pdf
3943,2023,747800,793176,"EDITAL PREGÃO ELETRÔNICO 003-2023 GENEROS, HIG E LIMP.pdf"
3945,2023,747804,793176,"MINUTA DE CONTRATO REF. PREG ELET 003-2023 GENEROS, HIG E LIMP.pdf"
3946,2023,747810,782155,Ata (9) (2).pdf
3947,2023,747831,793208,Edital PE 017.2023.pdf
3948,2023,747857,772059,DM_4786_394_Luzilandia_Licitacao_PE_006-23_Termo_de_Desistencia_pag_375.pdf
3949,2023,784394,823878,11 EDITAL CERCA ELETRICA_ _ OK.pdf
3950,2023,784404,823967,PE 014.2023- Carro coleta de resíduos.pdf
3952,2023,784408,813464,APROVA.PROP.DIPMAR.pdf
3953,2023,784422,813632,PE 011.2023- Enxoval.pdf
3955,2023,784460,771834,AtaTotal_223034 (1).pdf
3956,2023,784461,771834,Ata SRP - PE 05-2023.pdf
3957,2023,784473,792422,ATA 1º CC SESSÃO PIMENTA - THE.pdf
3958,2023,784474,792422,ATA 2º CC sessão 01-2023.pdf
3959,2023,784475,792422,ATA 03 CC 01-2023.pdf
3960,2023,784490,803329,ESCLARECIMENTO - CAFEINA 2.pdf
3961,2023,784506,760970,ATA DE REGISTRO DE PREÇO.pdf
3962,2023,784524,823978,EDITAL PDF.pdf
3968,2023,784565,823985,EDITAL - PE 024 - MAT PERMANENTE SAUDE - PMSJP .pdf
3969,2023,784566,823985,PE 014 - MAT PERMANENTE SAUDE - SJP.pdf
3972,2023,784610,813389,69249_Ata.pdf
3973,2023,784611,813389,DM_4817_297_Luzilandia_Licitacao_PE_010-23_SRP_ARP_006-23_pag_199.pdf
3974,2023,784615,771927,Adobe Scan 18 de mai. de 2023.pdf
3976,2023,784634,823828,EDITAL PE 011_2023 REALIZAÇÃO DE CONSULTAS MEDICAS DIVERSAS ESPECIALIDADES 01_06_2023 10_00.pdf
3977,2023,784675,824003,EDITAL PE 029-2023.pdf
3978,2023,784680,771834,DM_4823_176_Castelo_do_Pi_Licitacao_PE_005-23_SRP_Extrato_ARP_pag_96.pdf
3979,2023,784704,824010,PE 027.2023 - Serviços de Internet.pdf
3980,2023,784711,824017,CC Nº001-2023 - Edital Carta Convite (pdf.io).pdf
3983,2023,771313,771840,Ata.PE009.2023 (1).pdf
3984,2023,771353,813651,Prega~o Eletro^nico nº 018-2023  - Edital.pdf
3985,2023,771355,813652,EDITAL_TP02 (1).pdf
3986,2023,771356,813652,EDITAL_TP02.pdf
3987,2023,771357,813652,ARQUIVOS.zip
3989,2023,771378,792460,AtaTotal_227823.pdf
3990,2023,771379,792460,DM_4802_233_Miguel_Leao_Licitacao_PE_005-23_Ata_Extrato_Parcial_004-22_pag_74.pdf
3991,2023,771407,761461,ATA 3 CONCORRENCIA 002-2023.pdf
3992,2023,771453,803359,VerAtaResumida (18).pdf
3993,2023,771492,792678,ATA_LICITACAO_PORTUGUES_993271.pdf
3994,2023,771493,792678,DM_4808_150_Domingos_Mourao_Licitacao_PE_010-23_Ata_Extrato_Parcial_012-23_pag_436.pdf
3995,2023,771494,792678,Ata de Registro de Preços.pdf
3996,2023,771521,813688,PE 033.2023 - Mei Edu 4.pdf
3997,2023,771532,813652,EDITAL_TP02_.pdf
3998,2023,771535,761358,RelAtaEletronica (4).pdf
3999,2023,771542,813687,Edital PE 002-2023- MATERIAL DE CONSTRUÇÃO.pdf
4000,2023,771580,813701,EDITAL - PE 004.2023 NOVO.pdf
4001,2023,771597,813669,EDITALARCONDICIONADO.pdf
4002,2023,771600,813669,PUBLICAÇÃO DOM.pdf
4003,2023,771611,792828,ATA_LICITACAO_PORTUGUES_994027.pdf
4004,2023,771612,813702,EDITALDETECTOR.pdf
4005,2023,771613,813702,PUBLICAÇÃO DOM.pdf
4006,2023,771614,813702,PUBLICAÇÃO DOU.pdf
4007,2023,771676,761076,ata cc 002 202328042023.pdf
4008,2023,771713,803324,AtaTotal_231996.pdf
4009,2023,771735,793281,AtaTotal_231524.pdf
4010,2023,771740,793281,Adjudicacao_231524.pdf
4011,2023,771741,793281,Adjudicacao_231524 (1).pdf
4012,2023,771742,793281,AtaTotal_231524 (1).pdf
4013,2023,771753,813719,EDITAL PREGÃO ELETRÔNICO 015-2023.pdf
4014,2023,771755,813719,DECRETO 04 2023 - LEIS DOM.pdf
4015,2023,771768,813720,EDITAL PREGÃO ELETRÔNICO 016-2023.pdf
4016,2023,771770,813720,DECRETO 04 2023 - LEIS DOM.pdf
4017,2023,771816,792813,AtaTotal_228957.pdf
4018,2023,771817,792813,ATA DE REGISTRO DE PREÇOS Nº 01.1404.2023 - LUIS DE OLIVEIRA SILVA - ME ok.pdf
4019,2023,771834,813638,06. EDITAL -  MANUTENÇÃO DE ELETRODOMÉSTICOS.pdf
4021,2023,771878,813737,EDITAL.pdf
4023,2023,771880,813738,PE 019.2023 - Campanhas.pdf
4024,2023,771916,803392,CARTA CV_ 004-2023.pdf
4025,2023,771919,760990,Scan2023-05-02_084648.pdf
4026,2023,771920,792627,Ata da sessão.pdf
4027,2023,771926,792627,SEI_19.21.0428.0031189_2022_25.pdf
4028,2023,771927,792627,publica arp 04-2023.pdf
4029,2023,771920,792627,Ata da sessão.pdf
4030,2023,771926,792627,SEI_19.21.0428.0031189_2022_25.pdf
4031,2023,771927,792627,publica arp 04-2023.pdf
4032,2023,771929,813587,IMpugnação - E.N. DE OLIVEIRA.pdf
4033,2023,771930,813587,IMPUGNAÇÃO - MARTIN.pdf
4034,2023,771940,813751,EDITAL CREDE. LEILOEIRO.pdf
4035,2023,771943,813751,print..pdf
4036,2023,771939,813752,EDITAL - Processo 00016.000545_2023-41 - Concorrência Vicinal - Beneditinos.pdf
4038,2023,771947,813752,"Concorrência 029- Estrada vicinal, Beneditionos  - Teresina- PI.zip"
4040,2023,771952,813755,Pregão Eletronico de nº 014-2023 - SRP aquisição de condiciinadores de ar.pdf
4042,2023,772042,813769,Edital PE 023-2023 - SERV. HIDRAULICA.pdf
4043,2023,772043,813769,ORÇAMENTO PE 023-2023 HIDRAULICO02052023.pdf
4044,2023,772044,813770,Edital PE 024-2023 - SERV. ILUMINAÇÃO.pdf
4045,2023,772045,813770,ORÇAMENTO PE 024-2023 ILUMINAÇÃO02052023.pdf
4047,2023,772182,782182,MAPA COMPARATIVO DAS PROPOSTAS CHAMADA 001-2023.pdf
4048,2023,772192,813787,Edital - PE nº 023-2023 - Hospedagem.pdf
4049,2023,772197,813787,Ata Total.pdf
4050,2023,772202,813788,Edital - PE n° 024-2023 - Metalúrgica.pdf
4051,2023,772204,813788,Ata Total.pdf
4052,2023,772208,761193,ata med.pdf
4053,2023,772233,761194,AtaTotal_220413.pdf
4054,2023,772267,813802,CARTA CONVITE - 002-2023.pdf
4055,2023,772270,813805,Edital Prega~o 014 - Baterias.pdf
4057,2023,772300,760639,64957_Ata.pdf
4058,2023,772305,760640,64960_Ata.pdf
4059,2023,772344,760725,65161_Ata.pdf
4060,2023,733935,782450,PP 002 - Material de Construção  - Edital.pdf
4062,2023,733937,782450,JustPP.pdf
4063,2023,734004,761726,ata-pe-131-PE-N-002-2023-288.pdf
4064,2023,734013,782467,Edital - PE-008-23-PMRGPI.pdf
4068,2023,734058,782399,EDIT.PE028.2023.FMS.pdf
4069,2023,734063,772122,ATA DE REALIZAÇÃO DO PREGÃO ELETRÔNICO Nº 006-2023.pdf
4070,2023,734087,761612,DM_4780_163_Domingos_Mourao_Licitacao_PE_006-23_Ata_Extrato_Parcial_008-23_pag_228.pdf
4071,2023,734174,782499,12 EDITAL.pdf
4072,2023,734179,782500,EDITAL PE SRP 010.2023 - MATERIAL ILUM PUB.pdf
4073,2023,734250,782517,Edital PE 019-2023.pdf
4074,2023,734251,782518,EDITAL Chamada Pública 001-2023-CPL.pdf
4075,2023,734252,782518,EDITAL Chamada Pública 001-2023-CPL.pdf
4076,2023,744335,760976,ATA PE 001-2023.pdf
4077,2023,744336,760976,ATA COMPLEMENTAR PE 001-2023.pdf
4078,2023,744337,760976,extrato ATA 010-2023.pdf
4079,2023,744338,760976,extrato ATA 011-2023.pdf
4080,2023,744339,760976,extrato ATA 012-2023.pdf
4081,2023,744340,760976,ATA 013-2023 IDALIA.pdf
4082,2023,744341,760657,AtaTotal_218187.pdf
4083,2023,744342,792413,EDITAL DO P.E. 009-2023.pdf
4084,2023,713612,750537,Prega~o Eletro^nico nº 001-2023  - Edital-Serviços de publicação.pdf
4085,2023,713614,750539,Prega~o Eletro^nico nº 002-2023  - Edital.pdf
4086,2023,713638,750520,EDITAL RETIFICADO PDF.pdf
4087,2023,713685,750554,Edital_de_Licitação_do_PE_001_2023.pdf
4088,2023,713686,750554,Termo_de_Referência_do_PE_001_2023.pdf
4089,2023,713687,750556,Edital Pregão Eletrônico 003.pdf
4090,2023,713743,750573,EDITAL CREEDENCIAMENTO 001-2023 TCE.pdf
4092,2023,713781,750573,TERMO DE REFERENCIA CREEDENCIAMENTO 001-2023 TCE.pdf
4093,2023,713785,750588,Edital Pregão Eletrõnico nº 015-2023_SERVIÇOS DE INFORMÁTICA.pdf
4094,2023,713787,750588,MINUTA DE CONTRATO - PE 015-2023_SERVIÇOS DE INFORMÁTICA.pdf
4096,2023,713789,750588,ERRATA PE 015-2023_SERVIÇOS DE INFORMÁTICA.pdf
4097,2023,713796,750590,Edital PE 003 - 2023 MERENDA ESCOLAR 2023.pdf
4100,2023,713859,750420,11 EDITAL - ODONTOLÓGICO.pdf
4101,2023,713885,760548,Edital_de_Licitação_do_PE_003_2023.pdf
4102,2023,713888,760548,Termo_de_Referência_do_PE_003_2023.pdf
4103,2023,713952,760565,EDITAL 0022023 AQUISIÇÃO DE MATERIAL DE CONSTRUÇÃO.pdf
4104,2023,713967,760567,Edital PE 001-2023.pdf
4105,2023,713975,760550,Edital PE 001-2023- COMBUSTIVEL.pdf
4106,2023,714010,760584,EDITAL - PE 003 - 2023 - Aquisic¸a~o de Combusti´vel THE.pdf
4107,2023,714028,750439,10 EDITAL LOCAÇÃO MAQUINÁRIO.pdf
4108,2023,714046,760599,CC 001 - Ref E.M Roque Alencar - Edital.pdf
4110,2023,714062,760601,EDIT.PE007.2023.STRANS.pdf
4111,2023,714123,760614,edital 002.2023.pdf
4112,2023,714135,760616,EDITAL PE 001 AQUISIÇÃO DE MATERIAL DE EXPEDIENTE.pdf
4113,2023,714191,760631,EDITAL - PE 004-2023- VEI´CULOS.pdf
4115,2023,714195,760616,EDITAL PE 001 AQUISIÇÃO DE MATERIAL DE EXPEDIENTE.pdf
4116,2023,714196,750405,Republic.-Edital-Pregão Eletrônico nº 001-2023-Fornec. de mat. permanent.-p. 2023-PMP .pdf
4117,2023,714197,750405,Republic.-T. de Ref.-Pregão Eletrônico nº 001-2023- Fornec. de equipamentos permanentes e de informatica.pdf
4118,2023,714202,760633,Edital PE 002-2024 - Placas de trânsito.pdf
4119,2023,714289,760648,EDITAL PE 004-2023.pdf
4120,2023,714283,750503,edital - pav. mb - remarcado.pdf
4121,2023,714308,760650,Edital de Licitação- Pregão Eletrônico nº 001-2023.pdf
4122,2023,714352,760665,EDITAL CHAMADA PÚBLICA_ 002-2023- SERVIÇOS PARA O CEO.pdf
4123,2023,714361,760667,EDITAL PE SRP 002.2023 - MEDICAMENTOS FARMÁCIA.pdf
4124,2023,714398,760682,EDITAL PE 003_2023.pdf
4125,2023,714400,750571,10 EDITAL MANUTENÇÃO PATRIMÔNIO.pdf
4126,2023,714401,750571,Orçamento Patrimônio Público - 2023 COMPLETO ASS.pdf
4127,2023,714408,760684,EDITAL CP 01.2023 SEFAZ.PI.pdf
4128,2023,714409,760684,PUBLICAÇAO DOE CP 01.2023 - SEFAZ.PI.pdf
4131,2023,714418,760684,Ofício CEL.SEFAZ - SEGOV.DOE.pdf
4132,2023,714539,760699,EDITAL PP 002_2023.pdf
4134,2023,714547,760701,edital PE 002-2023.pdf
4138,2023,771008,793006,ERRATA DE EDITAL.pdf
4139,2023,771035,792936,AtaSessaoDisputa_Parte1-1_20230417165457160.pdf
4140,2023,771036,792936,ATA DE RP - PE 025.2023 - NOVA JET (1).pdf
4141,2023,771037,792936,AtaSessaoAdjudicacao_Parte1-1_20230418140749730.pdf
4142,2023,771038,792936,AtaHomologacao20230419143738335.pdf
4143,2023,771039,792936,PropostasProcesso_f624b594-dba2-4c0b-be42-5298c3e47302.pdf
4144,2023,771054,813596,Academias - Orçamento Resumido - Padrão Zona Rural.pdf
4147,2023,771058,813596,EDITAL TP 022-23.pdf
4148,2023,771104,813609,PP SRP Edital - 009 - 2023 - Edital - Filtros e Lubrificantes (pdf.io).pdf
4150,2023,771106,813360,"Edital PE 06,..pdf"
4151,2023,771118,792485,ATA DE REGISTRO DE PREÇOS N° 22.2023 - PREGÃO ELETRÔNICO 033.2023 - MATERIAL DE COSUMO HOSPITALAR.pdf
4152,2023,771115,813611,Art Fiscalização.pdf
4154,2023,771117,813611,MEMORIAL DESCRITIVO - CV 919652-2021.pdf
4157,2023,771122,813613,SEI_TJPI - 4215918 - Edital de Licitação.pdf
4158,2023,771123,813613,SEI_TJPI - 4215910 - Termo de Referência.pdf
4159,2023,771124,813613,Publicação - Diário.pdf
4160,2023,771125,813613,PDFsam_merge.pdf
4161,2023,771126,813613,Publicação - Portal da Transparência - TJPI.pdf
4163,2023,771152,813613,Publicação - Jornal.pdf
4164,2023,771158,761418,AtaTotal_221278 (1).pdf
4165,2023,771161,793257,ATA DE NEGOCIAÇÃO CONSULTOR INDIVIDUAL 01.2023.pdf
4166,2023,771197,813611,Edital TP 005.2023.pdf
4167,2023,771187,772129,01 SOLICITAÇÃO.pdf
4168,2023,771189,772129,02 ESTUDO TÉCNICO PRELIMINAR.pdf
4169,2023,771191,772129,03 COTAÇÃOES DE PREÇOS.pdf
4170,2023,771193,772129,04 TERMO DE  REFERENCIA.pdf
4171,2023,771194,772129,05 ENCAMINHAMENTO DE PROCESSO PARA PARECER JURIDICO.pdf
4172,2023,771196,772129,06 MINUTA DO EDITAL.pdf
4173,2023,771198,772129,07 PARECER JURIDICO.pdf
4174,2023,771199,772129,08 EDITAL.pdf
4177,2023,733805,750466,20 ATA SRP 02.pdf
4178,2023,733806,782413,05. EDITAL 003.pdf
4179,2023,733807,782413,05. EDITAL 003.pdf
4180,2023,733808,750466,20 ATA SRP 02.pdf
4181,2023,733814,782415,05. EDITAL.docx.pdf
4182,2023,733815,782415,05. EDITAL.docx.pdf
4183,2023,733830,782420,TOMADA DE PREÇOS nº 001-2023-CASA DA MULHER BRASILEIRA SRN (1).pdf
4185,2023,733834,782422,PE 019.2023 - Gen Alimenticios SRP.pdf
4186,2023,733865,761789,PE 003.2023 - Oxigenio.pdf
4187,2023,733899,761096,ATA_LICITACAO_PORTUGUES_984584.pdf
4188,2023,733906,761096,Ata de Registro de Preços.pdf
4189,2023,733915,782445,edital PE 008-2023.pdf
4190,2023,733923,782447,edital PE 007-2023 ATUAL.pdf
4191,2023,733948,782454,EDITAL - P.E 011.2023.pdf
4194,2023,733971,761489,ATA TP 11 2023.pdf
4195,2023,734033,782386,Edital Pregão Eletrõnico nº 026-2023_Lavagem.pdf
4196,2023,734034,782388,Edital Pregão Eletrõnico nº 027-2023_Lanches e Panificação.pdf
4197,2023,734077,782488,Edital PE 001.2023.pdf
4198,2023,734085,782490,EDITAL PE - DECRETO 10.024-2019 - MERENDA ESCOLAR.pdf
4199,2023,734086,782490,DECRETO MUNICIPAL - Regulamenta o tratamento favorecido - Local_Regional Decreto 8538-15.pdf
4200,2023,734170,760821,DM_4778_744_Uniao_Licitacao_PE_005-23_Ata_Extrato_Parcial_005-23_pag_368.pdf
4201,2023,734173,760821,ATA PE 005-2023.pdf
4203,2023,734188,750466,20.1 ATA  SRP N 002.pdf
4204,2023,734189,750466,21 PUBLICAÇÃO DO TERMO DE ADJUDICAÇÃO.pdf
4205,2023,734190,750466,22 PUBLICAÇÃO DO TERMO DE HOMOLOGAÇÃO.pdf
4206,2023,734191,750466,23 PUBLICAÇÃO DA ATA DE REGISTRO DE PREÇO.pdf
4207,2023,734192,750466,24 DOTAÇÃO ORÇAMENTARIA.pdf
4208,2023,734198,782420,06 - LOCALIZAÇÃO-Layout1 aasinado.pdf
4213,2023,734204,782420,00 ROJETO HIDROSSANITÁRIO E DRENAGEM - 0120_002_HDR_R03.pdf
4215,2023,734207,782420,ART Isaac -CMB Completo.pdf
4216,2023,734209,782420,CASA DA MULHER BRASI - Composições com Preço Unitário - Não Desonerado.pdf
4217,2023,734210,782420,CASA DA MULHER BRASI - Orçamento Sintético - Não Desonerado.pdf
4219,2023,734220,761855,PROPOSTA READEQUADA DE PREÇOS - C J FREITAS SAMPAIO.pdf
4220,2023,734221,761855,PROPOSTA READEQUADA DE PREÇOS - J A OLIVEIRA COMERCIO.pdf
4221,2023,734222,761855,PROPOSTA READEQUADA DE PREÇOS - SÃO MARCOS DISTRIBUIDORA.pdf
4222,2023,734227,761855,PROPOSTA READEQUADA DE PREÇOS - VIVA DISTRIBUIDORA DE PRODUTOS LTDA.pdf
4223,2023,734231,782513,2 Edital Reforma de Escola.pdf
4224,2023,734232,782513,Reforma de Uma Escola Zona Urbana.rar
4225,2023,734242,782515,Edital PE 017-2023 - SRP.pdf
4226,2023,734259,782520,PE - Móveis Saúde.pdf
4227,2023,734260,782520,PP 005 - Móveis e Eletro - Saúde.pdf
4228,2023,734281,782522,EDITAL PE 014 - 2023 -  Serviços Gráficos.pdf
4229,2023,734282,782522,Publicações.pdf
4231,2023,744318,792405,doc...pdf
4232,2023,744318,792405,doc...pdf
4234,2023,744322,792407,Edital PE 010 2023.pdf
4235,2023,744325,782479,Edital PE 003.2023.pdf
4236,2023,744326,782481,Edital PE 004.2023.pdf
4237,2023,744328,792409,Edital PE 006-2023-Hospedagem em Teresina.pdf
4239,2023,744331,782120,ATA CARTA CONVITE Nº 001-2023.pdf
